participant_id,age,gender,clinical_diagnoses,country_of_residence,item_id,stimulus,condition,response
2,24,female,none,germany,17,"Im Winter erstarrt die Welt unter Eis. Die Luft ist frisch, dicke Flocken kleiden alles weiß. Die Natur ruht stumm, kahle Bäume sind von glitzernden Schneekristallen umgeben. Ein Spaziergang inmitten der weiß gepinselten Stämme ist ein beflügelndes Erlebnis, die rauschende Stille allgegenwärtig. Der klirrende Frost hüllt Wald und Fluss in einen glänzenden Mantel. Alles ist wundersam bedeckt von einer samtigen Decke, die Augen leuchten vor Kälte und Bewunderung. Der pfeifende Frost durchdringt jeden Atemzug, während man sich in Decken träumt. Winter, die Zeit der erwärmenden Kälte, der weichen Flocken und des stillen Knisterns, die die Welt in ein Märchenland verzaubert.",valence,5
2,24,female,none,germany,18,"Im Winter erstarrt die Welt unter Eis. Die Luft ist frisch, dicke Flocken kleiden alles weiß. Die Natur ruht stumm, kahle Bäume sind von glitzernden Schneekristallen umgeben. Ein Spaziergang inmitten der weiß gepinselten Stämme ist ein beflügelndes Erlebnis, die rauschende Stille allgegenwärtig. Der klirrende Frost hüllt Wald und Fluss in einen glänzenden Mantel. Alles ist wundersam bedeckt von einer samtigen Decke, die Augen leuchten vor Kälte und Bewunderung. Der pfeifende Frost durchdringt jeden Atemzug, während man sich in Decken träumt. Winter, die Zeit der erwärmenden Kälte, der weichen Flocken und des stillen Knisterns, die die Welt in ein Märchenland verzaubert.",arousal,5
2,24,female,none,germany,19,"Im Winter erstarrt die Welt unter Eis. Die Luft ist frisch, dicke Flocken kleiden alles weiß. Die Natur ruht stumm, kahle Bäume sind von glitzernden Schneekristallen umgeben. Ein Spaziergang inmitten der weiß gepinselten Stämme ist ein beflügelndes Erlebnis, die rauschende Stille allgegenwärtig. Der klirrende Frost hüllt Wald und Fluss in einen glänzenden Mantel. Alles ist wundersam bedeckt von einer samtigen Decke, die Augen leuchten vor Kälte und Bewunderung. Der pfeifende Frost durchdringt jeden Atemzug, während man sich in Decken träumt. Winter, die Zeit der erwärmenden Kälte, der weichen Flocken und des stillen Knisterns, die die Welt in ein Märchenland verzaubert.",creativity,6
2,24,female,none,germany,20,"Im Sommer zerfällt die flauschige Galaxie in Kaugummi. Die Luft ist fett, bunte Luftballons umhüllen alles laut. Die Politik surrt wild, laute Roboter sind von glänzenden Regenbogen umgeben. Ein Tornado inmitten der neonbunten Schaltkreise ist ein schmelzendes Erlebnis, der schrille Lärm allgegenwärtig. Das dampfende Getümmel trägt Stadt und Wüste in einen schillernden Wirbel. Alles ist phantastisch bedeckt von einer knisternden Ananas, die Zehen leuchten vor Hitze und Überraschung. Der gurgelnde Vulkan durchdringt jeden Schokoriegel, während man sich in Blumen träumt. Montag, die Zeit der erfrischenden Walze, der harten Gelees und des lauten Knalls, die den Zwerg in ein Zirkuszelt verzaubert.",boredom,3
2,24,female,none,germany,21,"Im Sommer zerfällt die flauschige Galaxie in Kaugummi. Die Luft ist fett, bunte Luftballons umhüllen alles laut. Die Politik surrt wild, laute Roboter sind von glänzenden Regenbogen umgeben. Ein Tornado inmitten der neonbunten Schaltkreise ist ein schmelzendes Erlebnis, der schrille Lärm allgegenwärtig. Das dampfende Getümmel trägt Stadt und Wüste in einen schillernden Wirbel. Alles ist phantastisch bedeckt von einer knisternden Ananas, die Zehen leuchten vor Hitze und Überraschung. Der gurgelnde Vulkan durchdringt jeden Schokoriegel, während man sich in Blumen träumt. Montag, die Zeit der erfrischenden Walze, der harten Gelees und des lauten Knalls, die den Zwerg in ein Zirkuszelt verzaubert.",information,2
2,24,female,none,germany,22,"Im Sommer zerfällt die flauschige Galaxie in Kaugummi. Die Luft ist fett, bunte Luftballons umhüllen alles laut. Die Politik surrt wild, laute Roboter sind von glänzenden Regenbogen umgeben. Ein Tornado inmitten der neonbunten Schaltkreise ist ein schmelzendes Erlebnis, der schrille Lärm allgegenwärtig. Das dampfende Getümmel trägt Stadt und Wüste in einen schillernden Wirbel. Alles ist phantastisch bedeckt von einer knisternden Ananas, die Zehen leuchten vor Hitze und Überraschung. Der gurgelnde Vulkan durchdringt jeden Schokoriegel, während man sich in Blumen träumt. Montag, die Zeit der erfrischenden Walze, der harten Gelees und des lauten Knalls, die den Zwerg in ein Zirkuszelt verzaubert.",valence,3
2,24,female,none,germany,23,"Im Sommer zerfällt die flauschige Galaxie in Kaugummi. Die Luft ist fett, bunte Luftballons umhüllen alles laut. Die Politik surrt wild, laute Roboter sind von glänzenden Regenbogen umgeben. Ein Tornado inmitten der neonbunten Schaltkreise ist ein schmelzendes Erlebnis, der schrille Lärm allgegenwärtig. Das dampfende Getümmel trägt Stadt und Wüste in einen schillernden Wirbel. Alles ist phantastisch bedeckt von einer knisternden Ananas, die Zehen leuchten vor Hitze und Überraschung. Der gurgelnde Vulkan durchdringt jeden Schokoriegel, während man sich in Blumen träumt. Montag, die Zeit der erfrischenden Walze, der harten Gelees und des lauten Knalls, die den Zwerg in ein Zirkuszelt verzaubert.",arousal,5
2,24,female,none,germany,24,"Im Sommer zerfällt die flauschige Galaxie in Kaugummi. Die Luft ist fett, bunte Luftballons umhüllen alles laut. Die Politik surrt wild, laute Roboter sind von glänzenden Regenbogen umgeben. Ein Tornado inmitten der neonbunten Schaltkreise ist ein schmelzendes Erlebnis, der schrille Lärm allgegenwärtig. Das dampfende Getümmel trägt Stadt und Wüste in einen schillernden Wirbel. Alles ist phantastisch bedeckt von einer knisternden Ananas, die Zehen leuchten vor Hitze und Überraschung. Der gurgelnde Vulkan durchdringt jeden Schokoriegel, während man sich in Blumen träumt. Montag, die Zeit der erfrischenden Walze, der harten Gelees und des lauten Knalls, die den Zwerg in ein Zirkuszelt verzaubert.",creativity,6
3,20,female,none,germany,0,"Im Winter hüllt sich die Welt in kalten Schnee. Der Winter ist kalt, der Schnee ist weiß. Die Natur im kalten Winter ist in weißen Schnee gehüllt. Ein Spaziergang durch den weißen Schnee ist kalt, der kalte Winter allgegenwärtig. Der kalte Winter hüllt die Natur in weißen Schnee. Der Winter hüllt die Welt in eine weiße Schneedecke, die kalte Schneedecke leuchtet weiß. Die Kälte des Schnees im Winter umhüllt die Natur, während man durch den Schnee spaziert. Weißer Winter, die Zeit der weißen Kälte, des weißen Schnees und der kalten Stille, die die Welt in eine weiße, kalte Schneedecke hüllt.",boredom,3
3,20,female,none,germany,1,"Im Winter hüllt sich die Welt in kalten Schnee. Der Winter ist kalt, der Schnee ist weiß. Die Natur im kalten Winter ist in weißen Schnee gehüllt. Ein Spaziergang durch den weißen Schnee ist kalt, der kalte Winter allgegenwärtig. Der kalte Winter hüllt die Natur in weißen Schnee. Der Winter hüllt die Welt in eine weiße Schneedecke, die kalte Schneedecke leuchtet weiß. Die Kälte des Schnees im Winter umhüllt die Natur, während man durch den Schnee spaziert. Weißer Winter, die Zeit der weißen Kälte, des weißen Schnees und der kalten Stille, die die Welt in eine weiße, kalte Schneedecke hüllt.",information,3
3,20,female,none,germany,2,"Im Winter hüllt sich die Welt in kalten Schnee. Der Winter ist kalt, der Schnee ist weiß. Die Natur im kalten Winter ist in weißen Schnee gehüllt. Ein Spaziergang durch den weißen Schnee ist kalt, der kalte Winter allgegenwärtig. Der kalte Winter hüllt die Natur in weißen Schnee. Der Winter hüllt die Welt in eine weiße Schneedecke, die kalte Schneedecke leuchtet weiß. Die Kälte des Schnees im Winter umhüllt die Natur, während man durch den Schnee spaziert. Weißer Winter, die Zeit der weißen Kälte, des weißen Schnees und der kalten Stille, die die Welt in eine weiße, kalte Schneedecke hüllt.",valence,5
3,20,female,none,germany,3,"Im Winter hüllt sich die Welt in kalten Schnee. Der Winter ist kalt, der Schnee ist weiß. Die Natur im kalten Winter ist in weißen Schnee gehüllt. Ein Spaziergang durch den weißen Schnee ist kalt, der kalte Winter allgegenwärtig. Der kalte Winter hüllt die Natur in weißen Schnee. Der Winter hüllt die Welt in eine weiße Schneedecke, die kalte Schneedecke leuchtet weiß. Die Kälte des Schnees im Winter umhüllt die Natur, während man durch den Schnee spaziert. Weißer Winter, die Zeit der weißen Kälte, des weißen Schnees und der kalten Stille, die die Welt in eine weiße, kalte Schneedecke hüllt.",arousal,4
3,20,female,none,germany,4,"Im Winter hüllt sich die Welt in kalten Schnee. Der Winter ist kalt, der Schnee ist weiß. Die Natur im kalten Winter ist in weißen Schnee gehüllt. Ein Spaziergang durch den weißen Schnee ist kalt, der kalte Winter allgegenwärtig. Der kalte Winter hüllt die Natur in weißen Schnee. Der Winter hüllt die Welt in eine weiße Schneedecke, die kalte Schneedecke leuchtet weiß. Die Kälte des Schnees im Winter umhüllt die Natur, während man durch den Schnee spaziert. Weißer Winter, die Zeit der weißen Kälte, des weißen Schnees und der kalten Stille, die die Welt in eine weiße, kalte Schneedecke hüllt.",creativity,4
3,20,female,none,germany,5,"Im Winter erstarrt die Welt unter Schnee. Die Luft ist kalt, der Schnee macht alles weiß. Die Natur ruht stumm, kahle Bäume sind in weißen Schnee gehüllt Ein Spaziergang durch die weißen Wälder ist ein kaltes Erlebnis, die kalte Stille allgegenwärtig. Der kalte Winter hüllt die verschneite Natur in weißen Glanz. Der Winter hüllt die Welt in eine weiße Schneedecke, die Augen leuchten vor Kälte und Schnee. Die weiße Kälte durchdringt jeden Atemzug, während man sich in dicke Decken hüllt. Winter, die Zeit der weißen Kälte, des weißen Schnees und der Stille, die die Welt in eine weiße Schneedecke hüllt.",boredom,3
3,20,female,none,germany,6,"Im Winter erstarrt die Welt unter Schnee. Die Luft ist kalt, der Schnee macht alles weiß. Die Natur ruht stumm, kahle Bäume sind in weißen Schnee gehüllt Ein Spaziergang durch die weißen Wälder ist ein kaltes Erlebnis, die kalte Stille allgegenwärtig. Der kalte Winter hüllt die verschneite Natur in weißen Glanz. Der Winter hüllt die Welt in eine weiße Schneedecke, die Augen leuchten vor Kälte und Schnee. Die weiße Kälte durchdringt jeden Atemzug, während man sich in dicke Decken hüllt. Winter, die Zeit der weißen Kälte, des weißen Schnees und der Stille, die die Welt in eine weiße Schneedecke hüllt.",information,3
3,20,female,none,germany,7,"Im Winter erstarrt die Welt unter Schnee. Die Luft ist kalt, der Schnee macht alles weiß. Die Natur ruht stumm, kahle Bäume sind in weißen Schnee gehüllt Ein Spaziergang durch die weißen Wälder ist ein kaltes Erlebnis, die kalte Stille allgegenwärtig. Der kalte Winter hüllt die verschneite Natur in weißen Glanz. Der Winter hüllt die Welt in eine weiße Schneedecke, die Augen leuchten vor Kälte und Schnee. Die weiße Kälte durchdringt jeden Atemzug, während man sich in dicke Decken hüllt. Winter, die Zeit der weißen Kälte, des weißen Schnees und der Stille, die die Welt in eine weiße Schneedecke hüllt.",valence,5
3,20,female,none,germany,8,"Im Winter erstarrt die Welt unter Schnee. Die Luft ist kalt, der Schnee macht alles weiß. Die Natur ruht stumm, kahle Bäume sind in weißen Schnee gehüllt Ein Spaziergang durch die weißen Wälder ist ein kaltes Erlebnis, die kalte Stille allgegenwärtig. Der kalte Winter hüllt die verschneite Natur in weißen Glanz. Der Winter hüllt die Welt in eine weiße Schneedecke, die Augen leuchten vor Kälte und Schnee. Die weiße Kälte durchdringt jeden Atemzug, während man sich in dicke Decken hüllt. Winter, die Zeit der weißen Kälte, des weißen Schnees und der Stille, die die Welt in eine weiße Schneedecke hüllt.",arousal,4
3,20,female,none,germany,9,"Im Winter erstarrt die Welt unter Schnee. Die Luft ist kalt, der Schnee macht alles weiß. Die Natur ruht stumm, kahle Bäume sind in weißen Schnee gehüllt Ein Spaziergang durch die weißen Wälder ist ein kaltes Erlebnis, die kalte Stille allgegenwärtig. Der kalte Winter hüllt die verschneite Natur in weißen Glanz. Der Winter hüllt die Welt in eine weiße Schneedecke, die Augen leuchten vor Kälte und Schnee. Die weiße Kälte durchdringt jeden Atemzug, während man sich in dicke Decken hüllt. Winter, die Zeit der weißen Kälte, des weißen Schnees und der Stille, die die Welt in eine weiße Schneedecke hüllt.",creativity,5
3,20,female,none,germany,10,"Im Winter erstarrt die Welt unter Eis. Die Luft ist kalt, der Schnee macht alles weiß. Die Natur ruht stumm, kahle Bäume sind von weißen Schneekristallen umgeben. Ein Spaziergang durch die weißen Wälder ist ein frostiges Erlebnis, die kalte Stille allgegenwärtig. Die klirrende Kälte hüllt die verschneite Natur in einen eisigen Glanz. Der Winter hüllt die Welt in eine weiße Schneedecke, die Augen leuchten vor Kälte und Bewunderung. Die klirrende Kälte durchdringt jeden Atemzug, während man sich in dicke Decken hüllt. Winter, die Zeit der Kälte, des Schnees und der weißen Stille, die die Welt in ein frostiges Märchenland verzaubert.",boredom,3
3,20,female,none,germany,11,"Im Winter erstarrt die Welt unter Eis. Die Luft ist kalt, der Schnee macht alles weiß. Die Natur ruht stumm, kahle Bäume sind von weißen Schneekristallen umgeben. Ein Spaziergang durch die weißen Wälder ist ein frostiges Erlebnis, die kalte Stille allgegenwärtig. Die klirrende Kälte hüllt die verschneite Natur in einen eisigen Glanz. Der Winter hüllt die Welt in eine weiße Schneedecke, die Augen leuchten vor Kälte und Bewunderung. Die klirrende Kälte durchdringt jeden Atemzug, während man sich in dicke Decken hüllt. Winter, die Zeit der Kälte, des Schnees und der weißen Stille, die die Welt in ein frostiges Märchenland verzaubert.",information,3
3,20,female,none,germany,12,"Im Winter erstarrt die Welt unter Eis. Die Luft ist kalt, der Schnee macht alles weiß. Die Natur ruht stumm, kahle Bäume sind von weißen Schneekristallen umgeben. Ein Spaziergang durch die weißen Wälder ist ein frostiges Erlebnis, die kalte Stille allgegenwärtig. Die klirrende Kälte hüllt die verschneite Natur in einen eisigen Glanz. Der Winter hüllt die Welt in eine weiße Schneedecke, die Augen leuchten vor Kälte und Bewunderung. Die klirrende Kälte durchdringt jeden Atemzug, während man sich in dicke Decken hüllt. Winter, die Zeit der Kälte, des Schnees und der weißen Stille, die die Welt in ein frostiges Märchenland verzaubert.",valence,6
3,20,female,none,germany,13,"Im Winter erstarrt die Welt unter Eis. Die Luft ist kalt, der Schnee macht alles weiß. Die Natur ruht stumm, kahle Bäume sind von weißen Schneekristallen umgeben. Ein Spaziergang durch die weißen Wälder ist ein frostiges Erlebnis, die kalte Stille allgegenwärtig. Die klirrende Kälte hüllt die verschneite Natur in einen eisigen Glanz. Der Winter hüllt die Welt in eine weiße Schneedecke, die Augen leuchten vor Kälte und Bewunderung. Die klirrende Kälte durchdringt jeden Atemzug, während man sich in dicke Decken hüllt. Winter, die Zeit der Kälte, des Schnees und der weißen Stille, die die Welt in ein frostiges Märchenland verzaubert.",arousal,4
3,20,female,none,germany,14,"Im Winter erstarrt die Welt unter Eis. Die Luft ist kalt, der Schnee macht alles weiß. Die Natur ruht stumm, kahle Bäume sind von weißen Schneekristallen umgeben. Ein Spaziergang durch die weißen Wälder ist ein frostiges Erlebnis, die kalte Stille allgegenwärtig. Die klirrende Kälte hüllt die verschneite Natur in einen eisigen Glanz. Der Winter hüllt die Welt in eine weiße Schneedecke, die Augen leuchten vor Kälte und Bewunderung. Die klirrende Kälte durchdringt jeden Atemzug, während man sich in dicke Decken hüllt. Winter, die Zeit der Kälte, des Schnees und der weißen Stille, die die Welt in ein frostiges Märchenland verzaubert.",creativity,5
