participant_id,age,trial_order,stimulus,response,rt,rt_measure
136814,38.0,4,I washed an ugly wide American wool sweater,c,3351.5,keypress
136814,38.0,5,I saw a graceful tall Venetian vitreous vase,c,1571.39999999991,keypress
136814,38.0,6,I saw a graceful tall Venetian vitreous vase,c,5841.90000000002,keypress
136814,38.0,7,I bought an electric German small nice bike,n,5074.19999999995,keypress
136814,38.0,8,I washed an ugly wide American wool sweater,c,9903.20000000007,keypress
136814,38.0,9,I washed a wool American wide ugly sweater,n,2391.60000000009,keypress
136814,38.0,10,I washed an ugly wide American wool sweater,n,1870.40000000002,keypress
136814,38.0,11,Red is new door the,n,3831.40000000002,keypress
136814,38.0,12,I bought an electric German small nice bike,c,3156.5,keypress
136814,38.0,13,I saw a graceful tall Venetian vitreous vase,c,2650.40000000002,keypress
136814,38.0,14,I washed a wool American wide ugly sweater,n,8543.90000000002,keypress
136814,38.0,15,I bought a nice small German electric bike,c,2301.70000000007,keypress
136814,38.0,16,I saw a vitreous Venetian tall graceful vase,n,1619.5,keypress
136814,38.0,17,I painted a fine short Swedish wooden table,c,5950.40000000002,keypress
136814,38.0,18,I wore a beautiful long Italian silk dress,c,6833.79999999993,keypress
136814,38.0,19,I washed an ugly wide American wool sweater,c,3645.90000000002,keypress
136814,38.0,20,I wore a beautiful long Italian silk dress,c,2215.80000000005,keypress
136814,38.0,21,I bought an electric German small nice bike,c,4787.5,keypress
136814,38.0,22,I saw a vitreous Venetian tall graceful vase,n,3905.70000000007,keypress
136814,38.0,23,I painted a wooden Swedish short fine table,c,4113.90000000002,keypress
136814,38.0,24,I painted a fine short Swedish wooden table,n,3494.29999999993,keypress
136814,38.0,25,I washed an ugly wide American wool sweater,c,5711.19999999995,keypress
136814,38.0,26,I wore a beautiful long Italian silk dress,c,4712.0,keypress
136814,38.0,27,I saw a graceful tall Venetian vitreous vase,c,3216.59999999998,keypress
136814,38.0,28,I washed a wool American wide ugly sweater,n,1878.19999999995,keypress
136814,38.0,29,I wore a silk Italian long beautiful dress,c,8069.40000000002,keypress
136814,38.0,30,I painted a wooden Swedish short fine table,n,12282.6,keypress
136814,38.0,31,I wore a silk Italian long beautiful dress,n,5155.80000000005,keypress
136814,38.0,32,I bought an electric German small nice bike,c,4727.59999999998,keypress
136814,38.0,33,I bought a nice small German electric bike,c,6145.40000000002,keypress
136814,38.0,34,I wore a beautiful long Italian silk dress,c,5516.5,keypress
136814,38.0,35,I painted a wooden Swedish short fine table,n,2839.09999999998,keypress
136814,38.0,36,I painted a fine short Swedish wooden table,n,3370.79999999993,keypress
136814,38.0,37,I wore a silk Italian long beautiful dress,c,4303.29999999993,keypress
136814,38.0,38,I painted a fine short Swedish wooden table,n,2431.40000000002,keypress
136814,38.0,39,I wore a beautiful long Italian silk dress,c,2001.40000000002,keypress
136814,38.0,40,I washed an ugly wide American wool sweater,n,3108.99999999994,keypress
136814,38.0,41,I bought an electric German small nice bike,c,8349.09999999998,keypress
136814,38.0,42,The new door is red,c,1650.79999999993,keypress
136814,38.0,43,I painted a wooden Swedish short fine table,n,19311.6000000001,keypress
136814,38.0,44,I painted a fine short Swedish wooden table,n,6460.10000000009,keypress
136814,38.0,45,I bought an electric German small nice bike,n,1518.90000000002,keypress
136814,38.0,46,I saw a vitreous Venetian tall graceful vase,n,2872.19999999995,keypress
136814,38.0,47,I wore a beautiful long Italian silk dress,c,3323.90000000002,keypress
136814,38.0,48,I painted a wooden Swedish short fine table,n,2120.0,keypress
136814,38.0,49,I washed a wool American wide ugly sweater,n,2236.40000000002,keypress
136814,38.0,50,I washed an ugly wide American wool sweater,c,1541.59999999986,keypress
136814,38.0,51,The new door is red,c,2877.40000000002,keypress
136814,38.0,52,I saw a vitreous Venetian tall graceful vase,n,2846.09999999998,keypress
136814,38.0,53,I bought a nice small German electric bike,c,2034.40000000002,keypress
136814,38.0,54,I wore a silk Italian long beautiful dress,c,2666.5,keypress
136814,38.0,55,I wore a beautiful long Italian silk dress,c,4852.69999999995,keypress
136814,38.0,56,I painted a fine short Swedish wooden table,c,4085.40000000002,keypress
136814,38.0,57,I washed a wool American wide ugly sweater,n,2578.19999999995,keypress
136814,38.0,58,I saw a graceful tall Venetian vitreous vase,c,1888.10000000009,keypress
136814,38.0,59,I bought an electric German small nice bike,n,1441.40000000014,keypress
136814,38.0,60,I bought a nice small German electric bike,c,1664.29999999981,keypress
136814,38.0,61,I painted a fine short Swedish wooden table,c,7205.0,keypress
136814,38.0,62,The new door is red,c,982.199999999953,keypress
136814,38.0,63,I wore a beautiful long Italian silk dress,c,10966.8,keypress
136814,38.0,64,The new door is red,c,1308.0,keypress
136814,38.0,65,I saw a vitreous Venetian tall graceful vase,n,1621.09999999998,keypress
136814,38.0,66,I painted a wooden Swedish short fine table,n,6510.30000000005,keypress
136814,38.0,67,I wore a silk Italian long beautiful dress,c,2993.5,keypress
136814,38.0,68,I washed a wool American wide ugly sweater,n,3480.90000000002,keypress
136814,38.0,69,I washed a wool American wide ugly sweater,n,6242.10000000009,keypress
136814,38.0,70,I washed a wool American wide ugly sweater,n,1438.80000000005,keypress
136814,38.0,71,I saw a vitreous Venetian tall graceful vase,n,3943.30000000005,keypress
136814,38.0,72,I saw a graceful tall Venetian vitreous vase,c,3191.69999999995,keypress
136814,38.0,73,I saw a graceful tall Venetian vitreous vase,c,5050.5,keypress
136814,38.0,74,I painted a wooden Swedish short fine table,n,3368.90000000002,keypress
136814,38.0,75,I bought a nice small German electric bike,c,1627.19999999995,keypress
136814,38.0,76,I bought an electric German small nice bike,n,1632.0,keypress
136814,38.0,77,I washed an ugly wide American wool sweater,c,2952.59999999998,keypress
136814,38.0,78,I wore a silk Italian long beautiful dress,c,6069.90000000002,keypress
136814,38.0,79,I saw a graceful tall Venetian vitreous vase,n,2124.29999999993,keypress
136814,38.0,80,I saw a vitreous Venetian tall graceful vase,c,1463.90000000002,keypress
136814,38.0,81,I saw a vitreous Venetian tall graceful vase,n,8914.30000000005,keypress
136814,38.0,82,I saw a graceful tall Venetian vitreous vase,c,5286.09999999998,keypress
136814,38.0,83,I washed a wool American wide ugly sweater,n,2143.79999999993,keypress
136814,38.0,84,I painted a fine short Swedish wooden table,c,5428.20000000007,keypress
136814,38.0,85,I bought a nice small German electric bike,c,1352.59999999998,keypress
136814,38.0,86,I painted a fine short Swedish wooden table,n,1517.90000000002,keypress
136814,38.0,87,Red is new door the,n,3491.60000000009,keypress
136814,38.0,88,I bought a nice small German electric bike,c,2029.09999999998,keypress
136814,38.0,89,Red is new door the,n,2520.30000000005,keypress
136814,38.0,90,I washed an ugly wide American wool sweater,c,1807.60000000009,keypress
136814,38.0,91,I painted a wooden Swedish short fine table,n,8627.5,keypress
136814,38.0,92,I wore a silk Italian long beautiful dress,c,3478.29999999993,keypress
136814,38.0,93,I wore a silk Italian long beautiful dress,c,3998.70000000007,keypress
136814,38.0,94,I painted a wooden Swedish short fine table,n,6622.90000000002,keypress
136814,38.0,95,I bought a nice small German electric bike,c,1590.70000000007,keypress
136814,38.0,96,I saw a vitreous Venetian tall graceful vase,n,1749.70000000007,keypress
136814,38.0,97,I saw a graceful tall Venetian vitreous vase,c,4049.90000000002,keypress
136814,38.0,98,I bought a nice small German electric bike,c,2885.70000000007,keypress
136814,38.0,99,I saw a vitreous Venetian tall graceful vase,n,1679.79999999993,keypress
136814,38.0,100,Red is new door the,n,2711.20000000007,keypress
136814,38.0,101,I washed a wool American wide ugly sweater,n,8475.40000000002,keypress
136814,38.0,102,The new door is red,c,2164.70000000007,keypress
136814,38.0,103,I painted a fine short Swedish wooden table,n,13334.8999999999,keypress
136814,38.0,104,I bought a nice small German electric bike,c,1970.70000000007,keypress
136814,38.0,105,I bought an electric German small nice bike,n,2066.20000000007,keypress
136814,38.0,106,Red is new door the,n,2148.60000000009,keypress
136814,38.0,107,I washed an ugly wide American wool sweater,c,2687.19999999995,keypress
136814,38.0,108,I painted a wooden Swedish short fine table,n,20492.9,keypress
136814,38.0,109,I bought an electric German small nice bike,n,2107.09999999998,keypress
136814,38.0,110,I wore a beautiful long Italian silk dress,c,3135.5,keypress
14405,60.0,1,I painted a wooden Swedish short fine table,n,2282.10000014305,keypress
14405,60.0,2,I washed an ugly wide American wool sweater,c,7935.0,keypress
14405,60.0,3,I wore a beautiful long Italian silk dress,c,4077.29999995232,keypress
14405,60.0,4,I saw a vitreous Venetian tall graceful vase,c,2295.79999995232,keypress
14405,60.0,5,I painted a fine short Swedish wooden table,c,7027.70000004768,keypress
14405,60.0,6,I wore a beautiful long Italian silk dress,c,4043.30000019073,keypress
14405,60.0,7,I bought a nice small German electric bike,c,6990.0,keypress
14405,60.0,8,I painted a wooden Swedish short fine table,n,14017.2999999523,keypress
14405,60.0,9,Red is new door the,n,2612.19999980927,keypress
14405,60.0,10,I saw a vitreous Venetian tall graceful vase,n,2964.20000004768,keypress
14405,60.0,11,I bought an electric German small nice bike,n,3131.0,keypress
14405,60.0,12,I saw a vitreous Venetian tall graceful vase,n,10454.2999999523,keypress
14405,60.0,13,I washed an ugly wide American wool sweater,n,2729.10000014305,keypress
14405,60.0,14,I saw a vitreous Venetian tall graceful vase,n,4702.5,keypress
14405,60.0,15,I painted a wooden Swedish short fine table,n,8439.29999995232,keypress
14405,60.0,16,I painted a fine short Swedish wooden table,n,3741.09999990463,keypress
14405,60.0,17,I washed a wool American wide ugly sweater,n,2219.79999995232,keypress
14405,60.0,18,I wore a silk Italian long beautiful dress,n,3349.59999990463,keypress
14405,60.0,19,Red is new door the,n,1609.89999985695,keypress
