trial_order,condition,stimulus,sentence_extraction,comprehension_probe,probe_clause,response,accuracy,rt,participant_id,handedness,gender,first_language,age,other_languages,country_of_residence,rt_measure
46,incongruent,"['THE', 'clerk', 'THAT', 'liked', 'THE', 'boss', 'HAD A', 'desk', 'BY THE', 'window']",subject,The clerk liked the boss?,relative_clause,y,1,1.841072348994203,002,right,male,English,26,NA,Australia,keypress
47,congruent,"['The', 'GROOM', 'that the', 'aunt', 'CHARMED', 'raised', 'a', 'TOAST', 'to', 'the', 'PARENTS']",object,The aunt charmed the groom?,relative_clause,y,1,1.6068507509917254,002,right,male,English,26,NA,Australia,keypress
48,other,"['The', 'DOG', 'that', 'BARKED', 'is very', 'BIG', 'and very', 'FRIENDLY', 'but', 'DOESN’T', 'like', 'CATS']",assorted,The dog is very big?,other,y,1,1.2888257520098705,002,right,male,English,26,NA,Australia,keypress
49,congruent,"['The', 'CAR', 'that', 'PULLED', 'the', 'TRUCK', 'had a', 'SCRATCH', 'on the', 'DOOR']",subject,The truck pulled the car?,relative_clause,n,1,1.623722567994264,002,right,male,English,26,NA,Australia,keypress
50,congruent,"['The', 'GUEST', 'that the', 'host', 'KISSED', 'brought', 'a', 'CAKE', 'to', 'the', 'PARTY']",object,The guest kissed the host?,relative_clause,y,0,3.4293631269974867,002,right,male,English,26,NA,Australia,keypress
51,other,"['The', 'JOB', 'that was', 'GIVEN', 'was', 'DIFFERENT', 'to', 'WHAT', 'she', 'EXPECTED']",assorted,The job was as expected?,other,n,1,1.74096425800235,002,right,male,English,26,NA,Australia,keypress
52,congruent,"['The', 'HAT', 'that the', 'skirt', 'MATCHED', 'had', 'a', 'BOW', 'in', 'the', 'BACK']",object,The hat had a bow?,main_clause,y,1,1.9075463059998583,002,right,male,English,26,NA,Australia,keypress
53,incongruent,"['THE', 'cat', 'that the', 'DOG', 'fought', 'licked', 'ITS', 'wounds', 'in', 'THE', 'corner']",object,The dog fought the cat?,relative_clause,y,1,2.0927312540006824,002,right,male,English,26,NA,Australia,keypress
54,incongruent,"['THE', 'chief', 'THAT', 'thanked', 'THE', 'girl', 'WAS TOO', 'late', 'FOR THE', 'bus']",subject,The girl thanked the chief?,relative_clause,n,1,1.8239772529923357,002,right,male,English,26,NA,Australia,keypress
55,incongruent,"['THE', 'boat', 'THAT', 'chased', 'THE', 'yacht', 'MADE A', 'turn', 'AT THE', 'boathouse']",subject,The boat made a turn?,main_clause,y,1,1.889037917004316,002,right,male,English,26,NA,Australia,keypress
56,congruent,"['The', 'COP', 'that', 'MET', 'the', 'SPY', 'wrote a', 'BOOK', 'about the', 'CASE']",subject,The spy met the cop?,relative_clause,n,1,2.024638287999551,002,right,male,English,26,NA,Australia,keypress
57,incongruent,"['THE', 'guy', 'that the', 'JUDGE', 'thanked', 'left', 'THE', 'room', 'with', 'A', 'smile']",object,The guy thanked the judge?,relative_clause,n,1,2.811325009999564,002,right,male,English,26,NA,Australia,keypress
58,incongruent,"['THE', 'friend', 'that the', 'BRIDE', 'teased', 'told', 'A', 'joke', 'about', 'THE', 'past']",object,The friend told a joke?,main_clause,y,1,2.6270530379988486,002,right,male,English,26,NA,Australia,keypress
59,other,"['The', 'BIKE', 'that was', 'YELLOW', 'and', 'SHINY', 'belonged', 'TO', 'the', 'BOY', 'with the', 'HAT']",assorted,The bike was red?,other,n,1,1.2543902780016651,002,right,male,English,26,NA,Australia,keypress
60,congruent,"['The', 'NUN', 'that the', 'monk', 'BLESSED', 'lit', 'a', 'CANDLE', 'on', 'the', 'TABLE']",object,The nun lit a candle?,main_clause,y,1,1.1364255490043431,002,right,male,English,26,NA,Australia,keypress
61,other,"['The', 'BOX', 'was', 'MADE', 'from', 'WOOD', 'and was', 'FULL', 'of', 'THINGS', 'that', 'SHINED']",assorted,The box was full of things?,other,y,1,1.657984714009217,002,right,male,English,26,NA,Australia,keypress
62,other,"['The', 'GIRL', 'and the', 'BOY', 'that', 'OWNED', 'the', 'HORSE', 'had', 'MUD', 'on their', 'CLOTHES']",assorted,The boy and girl own a horse?,other,y,1,1.8076441020093623,002,right,male,English,26,NA,Australia,keypress
63,other,"['The', 'BOY', 'who', 'HAD', 'a', 'BIRTHDAY', 'called', 'HIS', 'best', 'FRIEND', 'for a', 'CHAT']",assorted,The boy called his best friend?,other,y,1,1.3731786720018135,002,right,male,English,26,NA,Australia,keypress
64,other,"['The', 'MAN', 'who was', 'SHORT', 'gave his', 'WIFE', 'some red', 'CANDLES', 'for her', 'BIRTHDAY']",assorted,The man was short?,other,y,1,0.8891711960022803,002,right,male,English,26,NA,Australia,keypress
65,congruent,"['The', 'COUNT', 'that the', 'queen', 'KNEW', 'owned', 'a', 'CASTLE', 'by', 'the', 'LAKE']",object,The count owned a castle?,main_clause,y,1,0.9709811239881674,002,right,male,English,26,NA,Australia,keypress
66,incongruent,"['THE', 'fox', 'that the', 'WOLF', 'chased', 'hurt', 'ITS', 'paws', 'on', 'THE', 'way']",object,The fox chased the wolf?,relative_clause,n,1,1.8067918500019005,002,right,male,English,26,NA,Australia,keypress
67,other,"['The', 'CUP', 'was', 'MADE', 'from green', 'PLASTIC', 'and was', 'FILLED', 'with', 'JUICE']",assorted,The cup was made from plastic?,other,y,1,1.6073374489933483,002,right,male,English,26,NA,Australia,keypress
68,congruent,"['The', 'MAID', 'that', 'LOVED', 'the', 'CHEF', 'quit the', 'JOB', 'at the', 'HOUSE']",subject,The chef quit the job?,main_clause,n,1,2.475159192996216,002,right,male,English,26,NA,Australia,keypress
69,incongruent,"['THE', 'nurse', 'THAT', 'blamed', 'THE', 'coach', 'CHECKED THE', 'file', 'OF THE', 'gymnast']",subject,The coach checked the file?,main_clause,n,1,1.2063681860017823,002,right,male,English,26,NA,Australia,keypress
70,incongruent,"['THE', 'dean', 'that the', 'BOY', 'called', 'had', 'A', 'voice', 'full', 'OF', 'anger']",object,The boy called the dean?,relative_clause,y,1,1.9748008940077852,002,right,male,English,26,NA,Australia,keypress
71,other,"['The', 'COLOUR', 'of the', 'HOUSE', 'was', 'BRIGHTER', 'than the', 'MEN', 'who travelled', 'EXPECTED']",assorted,The men were colourfully dressed?,other,n,1,2.1259653770102886,002,right,male,English,26,NA,Australia,keypress
72,incongruent,"['THE', 'shelf', 'THAT', 'bumped', 'THE', 'piano', 'HAD SOME', 'dust', 'ON ITS', 'top']",subject,The shelf had some dust on its top?,main_clause,y,1,1.4900155840005027,002,right,male,English,26,NA,Australia,keypress
73,other,"['The', 'MAN', 'was very', 'HUNGRY', 'after the', 'MEETING', 'so', 'HAD', 'lunch', 'EARLY']",assorted,The man was hungry?,other,y,1,0.9549745359981898,002,right,male,English,26,NA,Australia,keypress
1,incongruent,"['THE', 'knight', 'THAT', 'helped', 'THE', 'king', 'SENT A', 'gift', 'FROM HIS', 'castle']",subject,The king sent a gift?,main_clause,n,1,1.6074149590131128,003,left,male,English,26,NA,Australia,keypress
2,incongruent,"['THE', 'cook', 'THAT', 'hugged', 'THE', 'maid', 'HAD A', 'tear', 'ON HER', 'cheek']",subject,The cook had a son?,main_clause,n,0,1.121953374997247,003,left,male,English,26,NA,Australia,keypress
3,incongruent,"['THE', 'whale', 'THAT', 'bit', 'THE', 'shark', 'WON THE', 'fight', 'IN THE', 'end']",subject,The whale bit the shark?,relative_clause,y,1,0.9896123669896042,003,left,male,English,26,NA,Australia,keypress
4,other,"['The', 'BOSS', 'was', 'HAPPY', 'to', 'SEE', 'the', 'WORK', 'that', 'THE', 'two', 'GIRLS', 'had', 'DONE']",assorted,The boss was happy?,other,y,1,0.7550434550066711,003,left,male,English,26,NA,Australia,keypress
5,congruent,"['The', 'DEAN', 'that', 'CALLED', 'the', 'BOY', 'had a', 'VOICE', 'full of', 'ANGER']",subject,The dean called the boy?,relative_clause,y,1,0.7549761980044423,003,left,male,English,26,NA,Australia,keypress
6,other,"['The', 'CAT', 'chased the', 'BIRD', 'but', 'IT', 'flew', 'AWAY', 'into the', 'SUNSET']",assorted,The cat caught the bird?,other,n,1,0.9563001249916852,003,left,male,English,26,NA,Australia,keypress
7,other,"['The', 'DESK', 'was', 'NEW', 'but', 'DUSTY', 'and', 'COVERED', 'with old', 'BOOKS']",assorted,The desk was new?,other,y,1,1.8238179640029557,003,left,male,English,26,NA,Australia,keypress
8,incongruent,"['THE', 'dad', 'that the', 'CHEF', 'knew', 'had', 'A', 'son', 'with', 'A', 'limp']",object,The dad had a son with a limp?,main_clause,y,1,2.707619288004935,003,left,male,English,26,NA,Australia,keypress
9,other,"['The', 'MAN', 'was very', 'HUNGRY', 'after the', 'MEETING', 'so', 'HAD', 'lunch', 'EARLY']",assorted,The man was hungry?,other,y,1,0.6212217779975617,003,left,male,English,26,NA,Australia,keypress
10,incongruent,"['THE', 'truck', 'THAT', 'bumped', 'THE', 'car', 'HAD A', 'man', 'AT THE', 'wheel']",subject,The truck bumped the car?,relative_clause,y,1,0.7721023580088513,003,left,male,English,26,NA,Australia,keypress
11,other,"['The', 'DESSERT', 'was', 'SERVED', 'with', 'CUSTARD', 'and', 'FRUIT', 'then', 'THERE', 'was', 'COFFEE']",assorted,The coffee was before dessert?,other,n,1,1.0225511559983715,003,left,male,English,26,NA,Australia,keypress
12,incongruent,"['THE', 'niece', 'that the', 'AUNT', 'kissed', 'sang', 'A', 'song', 'for', 'THE', 'guests']",object,The niece kissed the aunt?,relative_clause,n,1,1.055502686998807,003,left,male,English,26,NA,Australia,keypress
13,incongruent,"['THE', 'king', 'that the', 'GUEST', 'pleased', 'poured', 'THE', 'wine', 'from', 'THE', 'jug']",object,The king poured the wine?,main_clause,n,0,0.8212754309934098,003,left,male,English,26,NA,Australia,keypress
14,congruent,"['The', 'GIRL', 'that the', 'nerd', 'THANKED', 'broke', 'the', 'VASE', 'with', 'the', 'FLOWERS']",object,The nerd broke the vase?,main_clause,y,0,2.1420817010075552,003,left,male,English,26,NA,Australia,keypress
15,congruent,"['The', 'COP', 'that the', 'spy', 'MET', 'wrote', 'a', 'BOOK', 'about', 'the', 'CASE']",object,The cop wrote a book?,main_clause,y,1,1.3568576899997424,003,left,male,English,26,NA,Australia,keypress
16,other,"['The', 'PIANO', 'was well', 'PLAYED', 'by', 'THE', 'old', 'LADY', 'but', 'IT', 'was', 'NOT', 'in', 'TUNE']",assorted,The piano was well played?,other,y,1,1.2894353079900611,003,left,male,English,26,NA,Australia,keypress
17,other,"['The', 'GIRL', 'on', 'THE', 'school', 'TRIP', 'saw a', 'FROG', 'and', 'LATER', 'she', 'SAW', 'a', 'MOUSE']",assorted,The girl saw a mouse first?,other,n,1,1.0723165810049975,003,left,male,English,26,NA,Australia,keypress
18,other,"['The', 'RING', 'that', 'WAS', 'sadly', 'LOST', 'was', 'FOUND', 'by the', 'FAT', 'and', 'VERY', 'happy', 'PRIEST']",assorted,The priest found the ring?,other,y,1,1.289922978990944,003,left,male,English,26,NA,Australia,keypress
19,congruent,"['The', 'NUN', 'that', 'BLESSED', 'the', 'MONK', 'lit a', 'CANDLE', 'on the', 'TABLE']",subject,The monk blessed the nun?,relative_clause,y,0,3.31196736000129,003,left,male,English,26,NA,Australia,keypress
20,incongruent,"['THE', 'thief', 'that the', 'GUARD', 'saw', 'had', 'A', 'gun', 'in', 'HIS', 'holster']",object,The thief saw the guard?,relative_clause,n,1,2.02522019900789,003,left,male,English,26,NA,Australia,keypress
21,congruent,"['The', 'HAT', 'that the', 'skirt', 'MATCHED', 'had', 'a', 'BOW', 'in', 'the', 'BACK']",object,The skirt had a bow?,main_clause,n,1,1.055967434993363,003,left,male,English,26,NA,Australia,keypress
22,congruent,"['The', 'BOAT', 'that', 'CHASED', 'the', 'YACHT', 'made a', 'TURN', 'at the', 'BOATHOUSE']",subject,The boat made a turn?,main_clause,y,1,1.372770442001638,003,left,male,English,26,NA,Australia,keypress
23,other,"['The', 'CONCERT', 'started', 'LATER', 'than', 'WHAT', 'the', 'LADY', 'told the', 'TRAVELER']",assorted,The concert started later than the travellers expected?,other,y,1,1.2402827399928356,003,left,male,English,26,NA,Australia,keypress
24,incongruent,"['THE', 'fox', 'THAT', 'chased', 'THE', 'wolf', 'HURT ITS', 'paws', 'ON THE', 'way']",subject,The fox hurt its paws?,main_clause,y,1,1.4557228640042013,003,left,male,English,26,NA,Australia,keypress
25,other,"['The', 'APPLES', 'that', 'THE', 'couple', 'BOUGHT', 'at the', 'MARKET', 'were', 'RED']",assorted,The couple bought green apples?,other,n,1,1.15556730600656,003,left,male,English,26,NA,Australia,keypress
26,congruent,"['The', 'CAR', 'that', 'PULLED', 'the', 'TRUCK', 'had a', 'SCRATCH', 'on the', 'DOOR']",subject,The car pulled the truck?,relative_clause,y,1,0.8049519100022735,003,left,male,English,26,NA,Australia,keypress
27,congruent,"['The', 'ROD', 'that the', 'pipe', 'BENT', 'had', 'a', 'HOLE', 'in', 'the', 'MIDDLE']",object,The pipe bent the rod?,relative_clause,y,1,3.210990909006796,003,left,male,English,26,NA,Australia,keypress
28,congruent,"['The', 'PRIEST', 'that the', 'cook', 'PAID', 'signed', 'the', 'CHECK', 'at', 'the', 'BANK']",object,The priest paid the cook?,relative_clause,y,0,1.3228731650015106,003,left,male,English,26,NA,Australia,keypress
29,incongruent,"['THE', 'boy', 'that the', 'GIRL', 'helped', 'got', 'AN', 'A', 'on', 'THE', 'test']",object,The boy got an A?,main_clause,y,1,2.0927116419916274,003,left,male,English,26,NA,Australia,keypress
30,other,"['The', 'CUP', 'was', 'MADE', 'from green', 'PLASTIC', 'and was', 'FILLED', 'with', 'JUICE']",assorted,The cup was full of green juice?,other,y,0,1.5407763620023616,003,left,male,English,26,NA,Australia,keypress
31,other,"['The', 'BOY', 'who', 'HAD', 'a', 'BIRTHDAY', 'called', 'HIS', 'best', 'FRIEND', 'for a', 'CHAT']",assorted,The friend called the boy?,other,y,0,1.356603823005571,003,left,male,English,26,NA,Australia,keypress
32,incongruent,"['THE', 'man', 'that the', 'NURSE', 'phoned', 'left', 'HIS', 'pills', 'at', 'THE', 'office']",object,The nurse left the pills?,main_clause,n,1,0.805225900010555,003,left,male,English,26,NA,Australia,keypress
33,other,"['The', 'DOG', 'that', 'BARKED', 'is very', 'BIG', 'and very', 'FRIENDLY', 'but', 'DOESN’T', 'like', 'CATS']",assorted,The dog is very fluffy?,other,n,1,0.9386743840004784,003,left,male,English,26,NA,Australia,keypress
34,congruent,"['The', 'OWL', 'that the', 'bat', 'SCARED', 'made', 'a', 'LOOP', 'in', 'the', 'AIR']",object,The bat scared the owl?,relative_clause,n,0,2.259700751004857,003,left,male,English,26,NA,Australia,keypress
35,other,"['The', 'BOOK', 'that the', 'LADY', 'with a', 'TATTOO', 'had', 'WRITTEN', 'was her', 'BEST', 'book', 'YET']",assorted,The lady wrote a book?,other,d,0,37.05164655999397,003,left,male,English,26,NA,Australia,keypress
36,congruent,"['The', 'TRADIE', 'that the', 'man', 'THANKED', 'left', 'his', 'WALLET', 'in', 'the', 'CAR']",object,The tradie left his wallet?,main_clause,y,1,1.7068547630042303,003,left,male,English,26,NA,Australia,keypress
37,congruent,"['The', 'KID', 'that', 'FOLLOWED', 'the', 'DAD', 'had some', 'MUD', 'on his', 'SHOES']",subject,The kid had some mud on his shoes?,main_clause,y,1,1.073790291993646,003,left,male,English,26,NA,Australia,keypress
38,other,"['The', 'FISH', 'was', 'CAUGHT', 'by the', 'GIRL', 'on the', 'BOAT', 'on a', 'FRIDAY']",assorted,The fish was caught by the girl?,other,y,1,1.2730350609926973,003,left,male,English,26,NA,Australia,keypress
39,congruent,"['The', 'SCOUT', 'that', 'PUNCHED', 'the', 'COACH', 'had a', 'FIGHT', 'with a', 'MANAGER']",subject,The coach had a fight?,main_clause,n,1,1.4735564269940369,003,left,male,English,26,NA,Australia,keypress
40,incongruent,"['THE', 'bloke', 'THAT', 'helped', 'THE', 'mum', 'GAVE A', 'gift', 'TO SAY', 'thanks']",subject,The mum gave a gift?,main_clause,n,1,1.6573544340062654,003,left,male,English,26,NA,Australia,keypress
41,incongruent,"['THE', 'prince', 'that the', 'GIRL', 'helped', 'had', 'A', 'head', 'of', 'BLONDE', 'hair']",object,The girl had blonde hair?,main_clause,n,1,1.0567244260018924,003,left,male,English,26,NA,Australia,keypress
42,incongruent,"['THE', 'priest', 'THAT', 'thanked', 'THE', 'nun', 'LEFT THE', 'church', 'IN A', 'hurry']",subject,The priest thanked the nun?,relative_clause,y,1,1.1902937369886786,003,left,male,English,26,NA,Australia,keypress
43,congruent,"['The', 'BUG', 'that the', 'ant', 'ATTACKED', 'was', 'as', 'BIG', 'as', 'a', 'COIN']",object,The ant attacked the bug?,relative_clause,n,0,0.8390581290004775,003,left,male,English,26,NA,Australia,keypress
44,other,"['The', 'BOX', 'was', 'MADE', 'from', 'WOOD', 'and was', 'FULL', 'of', 'THINGS', 'that', 'SHINED']",assorted,The box was full of things?,other,y,1,1.390162673997111,003,left,male,English,26,NA,Australia,keypress
45,other,"['The', 'BIKE', 'that was', 'YELLOW', 'and', 'SHINY', 'belonged', 'TO', 'the', 'BOY', 'with the', 'HAT']",assorted,The bike was red?,other,n,1,1.0899409520061454,003,left,male,English,26,NA,Australia,keypress
46,incongruent,"['THE', 'dean', 'THAT', 'heard', 'THE', 'guard', 'MADE A', 'call', 'ABOUT THE', 'matter']",subject,The guard made a call?,main_clause,n,1,1.0723153180006193,003,left,male,English,26,NA,Australia,keypress
47,other,"['The', 'CAR', 'that was', 'NEW', 'had', 'JUST', 'been', 'CLEANED', 'by', 'THE', 'old', 'LADY']",assorted,The car was new?,other,y,1,2.459040607995121,003,left,male,English,26,NA,Australia,keypress
48,congruent,"['The', 'THUG', 'that', 'SAW', 'the', 'MAN', 'had a', 'HAT', 'on his', 'HEAD']",subject,The man saw the thug?,relative_clause,n,1,1.0058538140001474,003,left,male,English,26,NA,Australia,keypress
49,other,"['The', 'JOB', 'that was', 'GIVEN', 'was', 'DIFFERENT', 'to', 'WHAT', 'she', 'EXPECTED']",assorted,The job was unexpected?,other,y,1,1.0903171969985124,003,left,male,English,26,NA,Australia,keypress
50,other,"['The', 'WINE', 'that was', 'FANCY', 'was', 'KEPT', 'in the', 'CELLAR', 'for', 'NEARLY', 'ten', 'YEARS', 'and five', 'MONTHS']",assorted,The wine was bad?,other,n,1,0.7893476979952538,003,left,male,English,26,NA,Australia,keypress
51,incongruent,"['THE', 'maid', 'that the', 'CHEF', 'loved', 'quit', 'THE', 'job', 'at', 'THE', 'house']",object,The maid loved the chef?,relative_clause,n,1,1.873841195993009,003,left,male,English,26,NA,Australia,keypress
52,incongruent,"['THE', 'clerk', 'that the', 'BOSS', 'liked', 'had', 'A', 'desk', 'by', 'THE', 'window']",object,The boss liked the clerk?,relative_clause,y,1,1.524170223987312,003,left,male,English,26,NA,Australia,keypress
53,congruent,"['The', 'GROOM', 'that the', 'aunt', 'CHARMED', 'raised', 'a', 'TOAST', 'to', 'the', 'PARENTS']",object,The groom raised a toast?,main_clause,y,1,0.9888089500018395,003,left,male,English,26,NA,Australia,keypress
54,other,"['The', 'GIRL', 'and the', 'BOY', 'that', 'OWNED', 'the', 'HORSE', 'had', 'MUD', 'on their', 'CLOTHES']",assorted,The horse was muddy?,other,n,1,1.8914667600038229,003,left,male,English,26,NA,Australia,keypress
55,congruent,"['The', 'SHELF', 'that', 'BUMPED', 'the', 'PIANO', 'had some', 'DUST', 'on its', 'TOP']",subject,The piano had dust on its top?,main_clause,n,1,1.5234263240126893,003,left,male,English,26,NA,Australia,keypress
56,other,"['The', 'HAT', 'that was', 'WORN', 'by the', 'BOY', 'with a', 'JACKET', 'was too', 'SMALL', 'for the', 'MAN']",assorted,The hat was too small?,other,y,1,1.123614833006286,003,left,male,English,26,NA,Australia,keypress
